id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
982255550128293642,"Sunny, green, central, 2-room apartment",13904273,Alistair,Kreis 4,Werd,47.37188882178814,8.52736078501996,Entire home/apt,,67,0,,,1,54,0,
982286341931169722,Urban Oasis with Queen Bed and City View (BE-38),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,74,1,9,2024-12-11,1.10,38,231,9,
983111136001177867,Urban Oasis with Queen Bed and City View (BE-49),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,69,1,21,2025-03-13,1.38,38,233,19,
983863580177679534,Retreat über Zürich,462697047,Brigitta,Kreis 6,Oberstrass,47.383649222013055,8.55083663671952,Entire home/apt,125,5,32,2025-03-02,1.83,1,83,23,
984616989517243450,Exclusive Villa with Pool in prime location,218093935,Alexander,Kreis 7,Fluntern,47.384696144553416,8.556400957672121,Private room,,3,1,2024-07-14,0.12,1,0,1,
984804045020672480,"Brand New City Center downtown apartment, Zurich B",420370006,Kamila,Kreis 4,Langstrasse,47.3774203,8.527458,Entire home/apt,183,1,36,2024-08-16,2.78,91,180,30,
985372231421545692,Cozy Zurich double Studio,538210514,Adagio,Kreis 6,Unterstrass,47.38083,8.54153,Entire home/apt,,4,0,,,15,0,0,
986036241996558550,Spacious city apartment + private rooftop,48382157,Linda,Kreis 4,Langstrasse,47.3808,8.52564,Entire home/apt,,3,1,2024-08-18,0.14,1,0,1,
986251498485381841,2 room apartment in calm and green area,59366807,Regine,Kreis 7,Witikon,47.360529426087794,8.586838196148053,Entire home/apt,113,2,0,,,1,177,0,
986894241638340320,Studio in the heart of Zurich,55879347,Niko,Kreis 5,Gewerbeschule,47.38329488735247,8.534040701824953,Entire home/apt,,1,3,2025-01-08,0.51,1,0,3,
987356524759491417,Penthouse at the best address of Switzerland,13570663,Christian Robert,Kreis 1,City,47.37465,8.53709,Entire home/apt,197,3,24,2025-03-09,1.38,40,222,21,
987599465382868246,Private Rooftop Apartment in Zürich,16089660,Lia,Kreis 4,Langstrasse,47.38085,8.52492,Entire home/apt,162,4,1,2024-07-05,0.11,1,33,1,
987716165066422948,3.5 Room Apartment with Swiss Charme (Oerlikon),180508600,Shane,Kreis 11,Seebach,47.417177047362514,8.548191751301072,Entire home/apt,,7,2,2024-01-10,0.11,1,0,0,
988294955859257167,Fantastic 2BR in the city center (Sky7),23561865,Dimi,Kreis 7,Hirslanden,47.3614014,8.564901299999999,Entire home/apt,168,2,38,2025-01-09,2.13,122,33,27,
988315692261713338,Sunny and very central 2BR flat (Sky8),23561865,Dimi,Kreis 7,Hirslanden,47.3614014,8.564901299999999,Entire home/apt,206,2,54,2025-03-16,3.09,122,18,32,
989758589002691075,Beautiful 2 Room apartment with Balcony in Center3,420370006,Kamila,Kreis 3,Sihlfeld,47.37562,8.51503,Entire home/apt,200,1,73,2024-10-20,4.17,91,199,41,
990467950418927342,Luxury 2-Bedroom Central Zurich ideal for families,4115498,Jonathan,Kreis 2,Enge,47.3655588,8.5369546,Entire home/apt,400,3,2,2025-01-01,0.35,2,262,2,
990632404186441009,"70m2, 1bed 1bath on Zurich Central Station",519556898,Elsa,Kreis 4,Langstrasse,47.3791089,8.532297699999999,Entire home/apt,,4,0,,,1,0,0,
991908299869216485,Zen Eastern Harmony - Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,21,2024-10-30,1.32,28,50,14,
992107156107583733,"Zurich: Dive In, Dream On!",115522967,Crepulja,Kreis 11,Affoltern,47.4212711,8.5130612,Shared room,32,1,2,2025-02-03,0.11,1,269,1,
992532017161789206,Moderne und helle Wohnung,40555064,Roman,Kreis 3,Sihlfeld,47.37872,8.50788,Entire home/apt,,3,26,2024-09-14,1.59,1,0,17,
992612350297100841,Zen Loft – Fitness & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,8,2024-06-08,0.51,28,22,4,
992619759120425007,Zurich Bloom – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,14,2024-10-17,0.88,28,50,9,
992622438886403503,Zen harmony– Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,9,2024-09-10,0.58,28,50,6,
992623627987557268,Zen Urban Serenity – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,5,2024-10-25,0.43,28,29,5,
992624987636812039,Zen Oriental Oasis – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,3,2024-10-11,0.27,28,55,3,
992626117749701275,Zen Oasis – Fitness & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,15,2024-10-31,1.14,28,50,14,
992627300145652986,Zen Coast – Fitness & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,5,2024-08-03,0.33,28,84,4,
992668582803426046,Zen Essence – Fit & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,173,2,5,2024-07-24,0.40,28,50,1,
992669368353495434,2 Rooms Stay for 5 or 6 guests,142652075,Lazhar,Kreis 11,Seebach,47.42014,8.5502,Private room,230,1,1,2024-08-11,0.13,10,269,1,
992669995420667785,Wolfram 425,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,8,2024-11-01,0.92,28,204,8,
992676481483593175,Wolframplatz 313,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,17,2024-10-19,1.04,28,171,15,
992678575352462891,Zenn Oasis – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,8,2024-10-02,0.53,28,55,5,
992680794455585446,Zen Timeless – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,13,2024-10-18,0.80,28,22,11,
992687457846176304,Wolframplatz 318,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,0,,,28,143,0,
992688454849049297,Zen Seaside Bliss – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,270,2,12,2024-10-19,1.31,28,22,12,
994048559648510140,"Blueground | Wipkingen, private w/d, nr tram",434204093,Blueground,Kreis 10,Wipkingen,47.39819,8.53221,Entire home/apt,259,30,1,2024-01-20,0.07,168,354,0,
994134367742005114,New and spacious renovated flat,540168358,Salim,Kreis 11,Oerlikon,47.40858,8.54354,Entire home/apt,210,2,14,2025-03-16,0.94,2,20,12,
994142848310228268,King size bed in a spacious flat,540168358,Salim,Kreis 11,Oerlikon,47.4125,8.5319,Private room,,3,1,2023-12-12,0.06,2,0,0,
994891477187307476,Steps Away from Everything,1229459,Swissstay,Kreis 8,Weinegg,47.36124,8.56048,Entire home/apt,98,2,24,2025-03-14,1.37,74,199,18,
994912198728251302,Green city-centre Apartment,1229459,Swissstay,Kreis 8,Weinegg,47.3607,8.56017,Entire home/apt,97,2,11,2025-02-20,0.63,74,185,9,
995402919284608985,Homey Comfort in Oerlikon,1229459,Swissstay,Kreis 11,Seebach,47.41629,8.5471,Entire home/apt,152,2,21,2025-03-04,1.21,74,147,13,
995496372746320927,Seefeld park view highend flat,365856,Alex,Kreis 8,Mühlebach,47.36048,8.55456,Entire home/apt,696,1,6,2024-11-04,0.55,2,269,6,
996143261712755539,Zürich City Apartment,33700719,Alina,Kreis 2,Enge,47.35295,8.52698,Private room,109,7,0,,,1,101,0,
996202946473512721,Amazing 1BR flat in the city centre (West 8),23561865,Dimi,Kreis 3,Sihlfeld,47.37173,8.51926,Entire home/apt,,2,35,2024-09-16,2.13,122,33,21,
996833831301987325,Room in modern flat w/ lake view,125031525,Arber,Kreis 7,Fluntern,47.38427,8.55599,Private room,,3,6,2023-12-31,0.37,1,0,0,
996892060300703285,Charmante Wohnung mit Aussicht,10480219,Sandra,Kreis 7,Hirslanden,47.36013,8.57258,Entire home/apt,,2,3,2024-10-19,0.39,2,0,3,
997001516369889118,Peaceful living in the city of Zürich,90437848,Lukas,Kreis 2,Enge,47.35761,8.52574,Entire home/apt,127,2,29,2025-02-26,2.10,2,219,28,
997595586950044708,Spacious bedroom - shared flat,10649074,Julia,Kreis 4,Langstrasse,47.381336760370736,8.529808036663537,Private room,112,1,0,,,1,361,0,
997890783624169938,2 bedroom app in heart of Zurich,459240930,Katerina,Kreis 6,Unterstrass,47.40122,8.53211,Entire home/apt,149,30,0,,,1,173,0,
998316997467798765,Grosses Zimmer im Kreis 3,24709656,Florin,Kreis 3,Sihlfeld,47.3717409,8.5204901,Private room,,1,21,2024-02-09,1.21,1,0,0,
999039430666427190,"Blueground | Wiedikon, storage, nr tram & market",434204093,Blueground,Kreis 4,Werd,47.3706886,8.5263855,Entire home/apt,217,30,1,2023-12-01,0.06,168,260,0,
999100351248035456,Executive 1BR Central Location,3528377,Marc,Kreis 4,Hard,47.38329,8.50711,Entire home/apt,,1,46,2025-01-05,2.66,8,0,27,
999386179155200596,Modern studio + private rooftop,523565729,Slava,Kreis 2,Enge,47.3541053,8.526301499999999,Entire home/apt,132,2,14,2024-09-19,0.88,1,142,9,
999928152063049842,Luxury flat in heart of Zurich,289530029,Amiel,Kreis 4,Langstrasse,47.37721,8.5276,Entire home/apt,141,5,8,2025-03-09,1.05,2,197,8,
1000002534324959087,"Creative, cool and central loft",2305228,Ksenia,Kreis 7,Hottingen,47.36997899724126,8.549667910624898,Entire home/apt,225,3,10,2025-01-05,0.59,1,40,8,
1000301146876218940,Central 2-rooms apartment,251372408,Sarina,Kreis 9,Altstetten,47.38672,8.48763,Entire home/apt,103,2,0,,,1,65,0,
1001320472595958830,"Blueground | Oerlikon, storage & w/d, nr tram",434204093,Blueground,Kreis 11,Seebach,47.4157838,8.5553838,Entire home/apt,,30,0,,,168,0,0,
1002041752486785981,Cozy Studio in Alt-Wiedikon,541799331,Thomas,Kreis 3,Alt-Wiedikon,47.36184,8.51682,Entire home/apt,90,1,0,,,1,267,0,
1002089558843329485,Bright room in a house,271200015,Yevheniya,Kreis 9,Altstetten,47.39149,8.48526,Private room,180,4,0,,,2,83,0,
1002295510314863679,Entire apartment in Zurich,355983324,Viktoriya,Kreis 2,Wollishofen,47.35081063413115,8.527873679995537,Entire home/apt,,1,6,2024-03-31,0.35,1,0,1,
1003440524246525000,NEW Modern 1.5-Room Apartment,14673586,Raphael,Kreis 2,Enge,47.35882657088395,8.527621531666462,Entire home/apt,,14,1,2025-02-28,1,2,0,1,
1003458880729932334,Big private room in shared flat,308889264,Arthur,Kreis 6,Oberstrass,47.37808,8.5469,Private room,,1,16,2024-12-13,0.94,1,0,10,
1003686839375670840,"Neues Studio: Sonnige Terrasse, Klimaanlage",529796115,Thomas,Kreis 11,Oerlikon,47.40533689999999,8.5488106,Entire home/apt,133,2,88,2025-03-14,5.09,3,303,68,
1004148098822667313,"Blueground | Enge, storage & w/d, nr local market",434204093,Blueground,Kreis 2,Enge,47.3624834,8.526602100000002,Entire home/apt,296,30,0,,,168,0,0,
1004417989758418727,Cozy room in central location,542294264,Michael,Kreis 3,Sihlfeld,47.37741,8.5107,Private room,55,1,39,2025-02-24,2.25,1,5,29,
1005025880834750093,"Blueground | Hirslanden, garden, storage & w/d",434204093,Blueground,Kreis 7,Hirslanden,47.3640042,8.5700933,Entire home/apt,221,30,0,,,168,0,0,
1005106829643992147,Charming & cozy apartment,22789053,Nicole,Kreis 10,Höngg,47.39809205607504,8.51398654282093,Entire home/apt,84,3,5,2025-03-02,0.45,1,13,5,
1005636404061545180,"Blueground | Enge, storage & w/d, nr market & tram",434204093,Blueground,Kreis 2,Enge,47.3624834,8.526602100000002,Entire home/apt,258,30,0,,,168,6,0,
1005660661486068486,Chambre calme au cœur de Zurich,535648241,Gabriel,Kreis 6,Oberstrass,47.37866,8.54627,Private room,,1,10,2024-05-11,0.61,1,0,6,
1006302482054929224,Apartments zum Bühlhof (Alfred),487565059,Gianluca,Kreis 3,Alt-Wiedikon,47.36942883273897,8.517627641558647,Entire home/apt,126,1,2,2023-11-14,0.12,3,17,0,
1006317456041578990,Apartments zum Bühlhof (Julie),487565059,Gianluca,Kreis 3,Alt-Wiedikon,47.36851,8.51871,Entire home/apt,126,1,1,2023-11-29,0.06,3,45,0,
1006366905232840791,"Ideal for families, ground-floor 4 beds, 2 bedroom",127306659,Michael,Kreis 3,Alt-Wiedikon,47.36436,8.52125,Entire home/apt,145,4,68,2025-03-13,3.98,4,50,46,
1007157864915109586,Modernes Studio in guter Lage,129540690,Franziska,Kreis 3,Alt-Wiedikon,47.36087320119459,8.517764769494534,Entire home/apt,,2,4,2024-02-11,0.25,1,0,0,
1007218554104331034,"Large Apt in Zurich's Heart: Forest, City & Cat",5278912,Thibaut & Olena,Kreis 3,Alt-Wiedikon,47.35681,8.51734,Entire home/apt,,8,0,,,1,0,0,
1007285226734233568,Cozy studio with kitchen,542852041,Lionel,Kreis 11,Oerlikon,47.41071,8.5431,Entire home/apt,,1,0,,,1,0,0,
1008073634795624321,City Home Zurich - Double,394644638,Marco,Kreis 11,Oerlikon,47.409403,8.541575,Private room,105,1,4,2024-09-22,0.26,4,36,3,
1008509789976589165,Zimmer in 2er-WG in Oerlikon,272099343,Lukas,Kreis 11,Oerlikon,47.40652887990973,8.554304013470642,Private room,42,24,0,,,1,244,0,
1008541685627014401,Comfortable Room in shared flat,397672000,Angelo,Kreis 6,Oberstrass,47.37876906860686,8.545714728534222,Private room,,1,17,2024-12-29,1.00,1,0,9,
1008550014622306301,"Comfortable, Simple 40m2 Apartment in Zürich",499601837,Jonathan,Kreis 3,Alt-Wiedikon,47.3606208,8.522554,Entire home/apt,75,3,30,2025-01-09,1.76,1,19,14,
1010784072066411165,Zimmer mit eigenem Bad in Luxus-Loft mit Rooftop,26716226,Tullio,Kreis 4,Langstrasse,47.37686,8.52073,Private room,150,1,0,,,1,269,0,
1011469602867276664,Amazing Penthouse 2BR in the city centre (Canal1),23561865,Dimi,Kreis 1,City,47.37049,8.53273,Entire home/apt,252,2,40,2024-07-10,2.38,122,0,16,
1012120964702329726,City Center Apt-5 mins walk to Zuich Train Station,376117552,Clautilde,Kreis 1,Rathaus,47.37564207371762,8.544280081987381,Entire home/apt,118,1,78,2025-02-24,4.62,2,76,43,
1012344283253130814,Modern City Studio with Balcony,529796115,Thomas,Kreis 11,Oerlikon,47.4051891,8.5488198,Entire home/apt,139,1,72,2025-03-16,4.26,3,331,57,
1013475344748328445,Furnished Apartment Alt Wiedikon,82898033,Marina,Kreis 3,Alt-Wiedikon,47.3671502,8.5083807,Entire home/apt,111,14,8,2024-07-31,0.76,1,109,8,
1013531268141209679,Double room in Altstetten,62386927,Sara,Kreis 9,Altstetten,47.38969,8.48831,Private room,,4,6,2024-01-09,0.37,1,0,0,
1013538890066627439,Helle Wohnung mit Weitblick,2043886,Marina,Kreis 3,Alt-Wiedikon,47.36096,8.51444,Entire home/apt,,10,0,,,1,263,0,
1013904706594317847,Optimum Designer Studio,22513551,Optimum,Kreis 3,Friesenberg,47.35976,8.49826,Entire home/apt,69,7,0,,,28,357,0,
1014236521245893210,Stanza singola luminosa e calma,544217877,Beatrice,Kreis 11,Seebach,47.42402603708035,8.53779347672118,Private room,,10,0,,,1,0,0,
1014891352344372127,6 months subrent -  Apartment near Lake,36500757,Natalie,Kreis 2,Wollishofen,47.34333,8.53536,Entire home/apt,,60,1,2024-02-24,0.08,1,0,0,
1015274312893537526,Cosy apartment & vibrating area,9949302,David,Kreis 4,Hard,47.37635774806796,8.516262960852048,Entire home/apt,157,6,0,,,1,269,0,
1015386354272842660,Privat room in Zürich,271200015,Yevheniya,Kreis 9,Altstetten,47.39118,8.48546,Private room,42,6,1,2024-02-04,0.07,2,169,0,
1015556266826825255,"Blueground | Altstetten, private w/d, nr shopping",434204093,Blueground,Kreis 9,Altstetten,47.3933804,8.4728414,Entire home/apt,157,30,1,2024-01-05,0.07,168,96,0,
1015556645273882415,"Blueground | Altstetten, storage & w/d, nr shops",434204093,Blueground,Kreis 9,Altstetten,47.39347,8.47268,Entire home/apt,,30,0,,,168,1,0,
1015559287001951455,"Blueground | Altstetten, storage & w/d, nr shops",434204093,Blueground,Kreis 9,Altstetten,47.3934656,8.4726818,Entire home/apt,143,30,1,2024-07-13,0.12,168,203,1,
1015811749301784365,Hilda,60673302,Antonio,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,141,1,23,2025-03-14,1.46,5,314,12,
1015811880105348910,HildaOne,60673302,Antonio,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,273,1,22,2025-03-03,1.40,5,319,14,
1016678397999599865,modern Studio in the Center,502910612,Heribel,Kreis 4,Langstrasse,47.38017,8.52554,Entire home/apt,92,1,178,2025-02-23,10.85,1,105,132,
1017180158142499649,An Apartment just for you!,321212544,Reduan,Kreis 12,Schwamendingen-Mitte,47.40391,8.57235,Entire home/apt,,2,22,2024-10-05,1.33,1,0,8,
1017372655981897731,Zentral gelegene Altbauwohnung,5586614,Monika,Kreis 3,Sihlfeld,47.3707273,8.5234684,Entire home/apt,175,3,17,2024-12-29,1.58,1,10,17,
1018002205712871998,Sunlit Zurich Hill-View Apt,18961027,Michael,Kreis 10,Wipkingen,47.39655,8.51541,Entire home/apt,,3,5,2024-08-24,0.31,1,0,3,
1018055803903900739,Schöne und helle Wohnung neben dem Zürichberg,545031935,Margita,Kreis 7,Hirslanden,47.36372,8.56605,Entire home/apt,,1,0,,,1,0,0,
1019395099549040026,Zurich Oasis: Central & Spacious,2913126,Jessica,Kreis 3,Sihlfeld,47.37567,8.50964,Entire home/apt,145,7,0,,,1,41,0,
1019399566006550224,Renovated Apartment Near Zurich Lake Sees,420370006,Kamila,Kreis 2,Enge,47.36065,8.53269,Entire home/apt,69,1,49,2025-03-20,2.96,91,350,17,
1020050647582511342,Beautiful spacious apartment,2845833,Rebekka,Kreis 6,Oberstrass,47.38923,8.54604,Entire home/apt,,6,2,2024-03-16,0.15,1,0,0,
1020113726768661325,"New spartment in Zürich, Manegg",491534854,Evelyn,Kreis 2,Wollishofen,47.3421451,8.5189497,Private room,,1,5,2023-12-09,0.31,1,0,0,
1020786077454503533,"Studio Apartment Suite, Franklinstrasse",17484617,Marie,Kreis 11,Oerlikon,47.4092669,8.5450988,Entire home/apt,189,1,5,2024-05-29,0.35,23,249,1,
1020904470905264225,"Huge:2 Room Flat,Private Terrace next to Lake A24B",420370006,Kamila,Kreis 2,Enge,47.36338,8.53248,Entire home/apt,64,1,25,2025-02-02,2.65,91,329,25,
1020962962359420573,chill's place,545736651,Arad,Kreis 7,Fluntern,47.3757799,8.5609874,Entire home/apt,120,114,0,,,1,179,0,
1021523957746787398,Amazing 4BR flat in the city centre (Sky9),23561865,Dimi,Kreis 7,Hirslanden,47.36096111664896,8.565278768720905,Entire home/apt,246,2,11,2025-01-03,0.67,122,0,1,
1021537454386932693,Zurich  2 Bedrooms Appartement,394516021,Miftari,Kreis 3,Alt-Wiedikon,47.36392,8.52016,Entire home/apt,,3,10,2024-08-09,0.62,1,0,5,
1022652083600817569,Longterm Design Apartment 50% Shared Times,345325531,Matthias Obed,Kreis 4,Hard,47.37632565102711,8.515711600335276,Private room,65,90,1,2024-03-31,0.08,1,358,1,
1022896634414576636,"Beautiful Studio ""Farfallina""",371008290,Sonia,Kreis 6,Unterstrass,47.39487,8.54415,Entire home/apt,116,1,51,2025-01-25,3.10,12,87,42,
1022957108219903556,Big Luxury Apartment - Central to everything,3724660,Martin,Kreis 11,Seebach,47.4187364,8.5574196,Entire home/apt,,2,3,2025-01-26,0.30,1,0,3,
1023271067336690245,"Zimmer in ruhiger Lage, 1 Doppelbett",472767311,Syrille,Kreis 12,Schwamendingen-Mitte,47.40669,8.57571,Private room,52,2,25,2025-02-14,1.77,1,5,19,
1023595339847225245,Kids friendly apartment,3069665,Cristian,Kreis 6,Oberstrass,47.38457,8.54798,Entire home/apt,180,1,3,2024-07-17,0.20,1,64,1,
1023860574887658454,Grosses Zimmer,512458191,Lea,Kreis 11,Affoltern,47.42246,8.505,Private room,120,1,1,2024-07-12,0.12,1,89,1,
1023914337208790785,Modern and stylish apartment + parking included,122414851,Diana,Kreis 9,Altstetten,47.38812,8.49128,Private room,165,2,4,2024-09-28,0.37,1,173,4,
1024034984807689124,Downtown Deluxe Studio with Queen Bed (BE-55),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,67,1,11,2025-01-02,1.16,38,244,11,
1024047879078263896,Urban Oasis with Queen Bed and City View (BE-53),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,65,1,14,2025-03-17,0.89,38,257,13,
1024059169079550886,Superior Studio in Zurich (BE-51),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.5158485,Entire home/apt,82,1,21,2025-03-16,1.41,38,326,19,
1024467972844172953,Basic 3.5 flat 20 min from city center Gib 51 02,123896618,Sharedlock,Kreis 10,Höngg,47.41312,8.4805,Entire home/apt,,1,1,2025-03-02,1,19,0,1,
1024500419576875012,"Spacious Attica, 4,5 rooms Gib 51 32",123896618,Sharedlock,Kreis 10,Höngg,47.4113,8.48181,Entire home/apt,,1,0,,,19,0,0,
1025881991724832677,Studio with lakeview and balcony (255C/15),13570663,Christian Robert,Kreis 8,Mühlebach,47.34961,8.5635,Entire home/apt,72,3,14,2025-01-01,0.88,40,341,11,
1025920819341215075,Downtown Deluxe Studio with Queen Bed (BE-46),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,88,1,6,2024-12-22,0.88,38,232,6,
1026674027836526710,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3626504,8.521195200000003,Entire home/apt,347,30,1,2024-08-12,0.13,168,357,1,
1028042934408380310,woning in Zürich,30015385,Loes,Kreis 11,Seebach,47.41982,8.55346,Entire home/apt,,2,1,2023-12-24,0.07,1,0,0,
1028113549802982896,BoutiquePenthouse|FreeParking|PrivateRoofTerrace,520530873,Nora,Kreis 2,Enge,47.36448,8.53453,Entire home/apt,,2,58,2025-02-22,3.56,10,1,42,
1028134450181795036,Apartment Barcelona,526753396,Marcin,Kreis 11,Affoltern,47.41594,8.51345,Entire home/apt,138,1,142,2025-03-15,8.97,1,15,113,
1028797989385388693,Central 2-bedroom apartment,8203404,Stefan,Kreis 3,Sihlfeld,47.37649,8.49995,Entire home/apt,,3,4,2024-01-01,0.26,1,0,0,
